"┈","┘","┴"
"┈","┏","┲"
"┈","┓","┱"
"┈","┗","┺"
"┈","┛","┹"
"┈","┍","┮"
"┈","┑","┭"
"┈","┕","┶"
"┈","┙","┵"
"┈","┎","┰"
"┈","┒","┰"
"┈","┖","┸"
"┈","┚","┸"
"┈","╔","┲"
"┈","╗","┱"
"┈","╚","┺"
"┈","╝","┹"
"┈","╒","┮"
"┈","╕","┭"
"┈","╘","┶"
"┈","╛","┵"
"┈","╓","╥"
"┈","╖","╥"
"┈","╙","╨"
"┈","╜","╨"
"┈","╭","┬"
"┈","╮","┬"
"┈","┴","┴"
"┈","┬","┬"
"┈","┻","┻"
"┈","┳","┳"
"┈","╩","┻"
"┈","╦","┳"
"┈","┸","┸"
"┈","┰","┰"
"┈","┷","┷"
"┈","┯","┯"
"┈","╨","╨"
"┈","╥","╥"
"┈","╧","┷"
"┈","╤","┯"
"┈","┵","┵"
"┈","┶","┶"
"┈","┭","┭"
"┈","┮","┮"
"┈","┺","┺"
"┈","┹","┹"
"┈","┲","┲"
"┈","┱","┱"
"┈","├","┼"
"┈","┤","┼"
"┈","┣","╊"
"┈","┫","╉"
"┈","╠","╊"
"┈","╣","╉"
"┈","┝","┾"
"┈","┥","┽"
"┈","┠","╂"
"┈","┨","╂"
"┈","╟","╫"
"┈","╢","╫"
"┈","╞","┾"
"┈","╡","┽"
"┈","┟","╁"
"┈","┧","╁"
"┈","┞","╀"
"┈","┦","╀"
"┈","┢","╆"
"┈","┪","╅"
"┈","┡","╄"
"┈","┩","╃"
"┈","┼","┼"
"┈","╋","╋"
"┈","╬","╋"
"┈","┿","┿"
"┈","╂","╂"
"┈","╪","┿"
"┈","╫","╫"
"┈","╀","╀"
"┈","┾","┾"
"┈","╁","╁"
"┈","┽","┽"
"┈","╈","╈"
"┈","╉","╉"
"┈","╇","╇"
"┈","╊","╊"
"┈","╄","╄"
"┈","╃","╃"
"┈","╆","╆"
"┈","╅","╅"
"┈","▓","▓"
"┉","╌","━"
"┉","╍","━"
"┉","┄","━"
"┉","┅","━"
"┉","═","━"
"┉","╴","━"
"┉","-","━"
"┉","╶","━"
"┉","╸","━"
"┉","╺","━"
"┉","▂","▆"
"┉","▃","▆"
"┉","▄","▆"
"┉","▅","▆"
"┉","▆","▆"
"┉","▇","▇"
"┉","╼","━"
"┉","╾","━"
"┉","│","┿"
"┉","┃","╋"
"┉","┊","┿"
"┉","┋","╋"
"┉","╎","┿"
"┉","╏","╋"
"┉","┆","┿"
"┉","┇","╋"
"┉","║","╋"
"┉","╵","┷"
"┉","╷","┯"
"┉","╹","┻"
"┉","╻","┳"
"┉","▉","▉"
"┉","╽","╈"
"┉","╿","╇"
"┉","┌","┯"
"┉","┐","┯"
"┉","└","┷"
"┉","┘","┷"
"┉","┏","┳"
"┉","┓","┳"
"┉","┗","┻"
"┉","┛","┻"
"┉","┍","┯"
"┉","┑","┯"
"┉","┕","┷"
"┉","┙","┷"
"┉","┎","┳"
"┉","┒","┳"
"┉","┖","┻"
"┉","┚","┻"
"┉","╔","┳"
"┉","╗","┳"
"┉","╚","┻"
"┉","╝","┻"
"┉","╒","┯"
"┉","╕","┯"
"┉","╘","┷"
"┉","╛","┷"
"┉","╓","┳"
"┉","╖","┳"
"┉","╙","┻"
"┉","╜","┻"
"┉","╭","┯"
"┉","╮","┯"
"┉","╰","┷"
"┉","╯","┷"
"┉","┴","┷"
"┉","┬","┯"
"┉","┻","┻"
"┉","┳","┳"
"┉","╩","┻"
"┉","╦","┳"
"┉","┸","┻"
"┉","┰","┳"
"┉","┷","┷"
"┉","┯","┯"
"┉","╨","┻"
"┉","╥","┳"
"┉","╧","┷"
"┉","╤","┯"
"┉","┵","┷"
"┉","┶","┷"
"┉","┭","┯"
"┉","┮","┯"
"┉","┺","┻"
"┉","┹","┻"
"┉","┲","┳"
"┉","┱","┳"
"┉","├","┿"
"┉","┤","┿"
"┉","┣","╋"
"┉","┫","╋"
"┉","╠","╋"
"┉","╣","╋"
"┉","┝","┿"
"┉","┥","┿"
"┉","┠","╋"
"┉","┨","╋"
"┉","╟","╋"
"┉","╢","╋"
"┉","╞","┿"
"┉","╡","┿"
"┉","┟","╈"
"┉","┧","╈"
"┉","┞","╇"
"┉","┦","╇"
"┉","┢","╈"
"┉","┪","╈"
"┉","┡","╇"
"┉","┩","╇"
"┉","┼","┿"
"┉","╋","╋"
"┉","╬","╋"
"┉","┿","┿"
"┉","╂","╋"
"┉","╪","┿"
"┉","╫","╋"
"┉","╀","╇"
"┉","┾","┿"
"┉","╁","╈"
"┉","┽","┿"
"┉","╈","╈"
"┉","╉","╋"
"┉","╇","╇"
"┉","╊","╋"
"┉","╄","╇"
"┉","╃","╇"
"┉","╆","╈"
"┉","╅","╈"
"┉","▓","▓"
"╌","╍","╍"
"╌","┄","╌"
"╌","┅","━"
"╌","═","━"
"╌","╴","─"
"╌","-","─"
"╌","╶","─"
"╌","╸","╾"
"╌","╺","╼"
"╌","▃","▅"
"╌","▄","▅"
"╌","▅","▅"
"╌","▆","▆"
"╌","▇","▇"
"╌","╼","╼"
"╌","╾","╾"
"╌","│","┼"
"╌","┃","╂"
"╌","┊","┼"
"╌","┋","╂"
"╌","╎","┼"
"╌","╏","╂"
"╌","┆","┼"
"╌","┇","╂"
"╌","║","╂"
"╌","╵","┴"
"╌","╷","┬"
"╌","╹","┸"
"╌","╻","┰"
"╌","╽","╁"
"╌","╿","╀"
"╌","┌","┬"
"╌","┐","┬"
"╌","└","┴"
"╌","┘","┴"
"╌","┏","┲"
"╌","┓","┱"
"╌","┗","┺"
"╌","┛","┹"
"╌","┍","┮"
"╌","┑","┭"
"╌","┕","┶"
"╌","┙","┵"
"╌","┎","┰"
"╌","┒","┰"
"╌","┖","┸"
"╌","┚","┸"
"╌","╔","┲"
"╌","╗","┱"
"╌","╚","┺"
"╌","╝","┹"
"╌","╒","┮"
"╌","╕","┭"
"╌","╘","┶"
"╌","╛","┵"
"╌","╓","╥"
"╌","╖","╥"
"╌","╙","╨"
"╌","╜","╨"
"╌","╭","┬"
"╌","╮","┬"
"╌","┴","┴"
"╌","┬","┬"
"╌","┻","┻"
"╌","┳","┳"
"╌","╩","┻"
"╌","╦","┳"
"╌","┸","┸"
"╌","┰","┰"
"╌","┷","┷"
"╌","┯","┯"
"╌","╨","╨"
"╌","╥","╥"
"╌","╧","┷"
"╌","╤","┯"
"╌","┵","┵"
"╌","┶","┶"
"╌","┭","┭"
"╌","┮","┮"
"╌","┺","┺"
"╌","┹","┹"
"╌","┲","┲"
"╌","┱","┱"
"╌","├","┼"
"╌","┤","┼"
"╌","┣","╊"
"╌","┫","╉"
"╌","╠","╊"
"╌","╣","╉"
"╌","┝","┾"
"╌","┥","┽"
"╌","┠","╂"
"╌","┨","╂"
"╌","╟","╂"
"╌","╢","╂"
"╌","╞","┾"
"╌","╡","┽"
"╌","┟","╁"
"╌","┧","╁"
"╌","┞","╀"
"╌","┦","╀"
"╌","┢","╆"
"╌","┪","╅"
"╌","┡","╄"
"╌","┩","╃"
"╌","┼","┼"
"╌","╋","╋"
"╌","╬","╋"
"╌","┿","┿"
"╌","╂","╂"
"╌","╪","┿"
"╌","╫","╫"
"╌","╀","╀"
"╌","┾","┾"
"╌","╁","╁"
"╌","┽","┽"
"╌","╈","╈"
"╌","╉","╉"
"╌","╇","╇"
"╌","╊","╊"
"╌","╄","╄"
"╌","╃","╃"
"╌","╆","╆"
"╌","╅","╅"
"╍","┄","╍"
"╍","┅","━"
"╍","═","━"
"╍","╴","╍"
"╍","-","╍"
"╍","╶","╍"
"╍","╸","━"
"╍","╺","━"
"╍","▂","▆"
"╍","▃","▆"
"╍","▄","▆"
"╍","▅","▆"
"╍","▆","▆"
"╍","▇","▇"
"╍","╼","━"
"╍","╾","━"
"╍","│","┿"
"╍","┃","╋"
"╍","┊","┿"
"╍","┋","╋"
"╍","╎","┿"
"╍","╏","╋"
"╍","┆","┿"
"╍","┇","╋"
"╍","║","╋"
"╍","╵","┷"
"╍","╷","┯"
"╍","╹","┻"
"╍","╻","┳"
"╍","╽","╈"
"╍","╿","╇"
"╍","┌","┯"
"╍","┐","┯"
"╍","└","┷"
"╍","┘","┷"
"╍","┏","┳"
"╍","┓","┳"
"╍","┗","┻"
"╍","┛","┻"
"╍","┍","┯"
"╍","┑","┯"
"╍","┕","┷"
"╍","┙","┷"
"╍","┎","┳"
"╍","┒","┳"
"╍","┖","┻"
"╍","┚","┻"
"╍","╔","┳"
"╍","╗","┳"
"╍","╚","┻"
"╍","╝","┻"
"╍","╒","┯"
"╍","╕","┯"
"╍","╘","┷"
"╍","╛","┷"
"╍","╓","┳"
"╍","╖","┳"
"╍","╙","┻"
"╍","╜","┻"
"╍","╭","┯"
"╍","╮","┯"
"╍","╰","┷"
"╍","╯","┷"
"╍","┴","┷"
"╍","┬","┯"
"╍","┻","┻"
"╍","┳","┳"
"╍","╩","┻"
"╍","╦","┳"
"╍","┸","┻"
"╍","┰","┳"
"╍","┷","┷"
"╍","┯","┯"
"╍","╨","┻"
"╍","╥","┳"
"╍","╧","┷"
"╍","╤","┯"
"╍","┵","┷"
"╍","┶","┷"
"╍","┭","┯"
"╍","┮","┯"
"╍","┺","┻"
"╍","┹","┻"
"╍","┲","┳"
"╍","┱","┳"
"╍","├","┿"
"╍","┤","┿"
"╍","┣","╋"
"╍","┫","╋"
"╍","╠","╋"
"╍","╣","╋"
"╍","┝","┿"
"╍","┥","┿"
"╍","┠","╋"
"╍","┨","╋"
"╍","╟","╋"
"╍","╢","╋"
"╍","╞","┿"
"╍","╡","┿"
"╍","┟","╈"
"╍","┧","╈"
"╍","┞","╇"
"╍","┦","╇"
"╍","┢","╈"
"╍","┪","╈"
"╍","┡","╇"
"╍","┩","╇"
"╍","┼","┿"
"╍","╋","╋"
"╍","╬","╋"
"╍","┿","┿"
"╍","╂","╋"
"╍","╪","┿"
"╍","╫","╋"
"╍","╀","╇"
"╍","┾","┿"
"╍","╁","╈"
"╍","┽","┿"
"╍","╈","╈"
"╍","╉","╋"
"╍","╇","╇"
"╍","╊","╋"
"╍","╄","╇"
"╍","╃","╇"
"╍","╆","╈"
"╍","╅","╈"
"┄","┅","┅"
"┄","═","━"
"┄","╴","─"
"┄","-","─"
"┄","╶","─"
"┄","╸","╾"
"┄","╺","╼"
"┄","▃","▅"
"┄","▄","▅"
"┄","▅","▅"
"┄","▆","▆"
"┄","▇","▇"
"┄","╼","╼"
"┄","╾","╾"
"┄","│","┼"
"┄","┃","╂"
"┄","┊","┼"
"┄","┋","╂"
"┄","╎","┼"
"┄","╏","╂"
"┄","┆","┼"
"┄","┇","╂"
"┄","║","╫"
"┄","╵","┴"
"┄","╷","┬"
"┄","╹","┸"
"┄","╻","┰"
"┄","▉","▉"
"┄","╽","╁"
"┄","╿","╀"
"┄","┌","┬"
"┄","┐","┬"
"┄","└","┴"
"┄","┘","┴"
"┄","┏","┲"
"┄","┓","┱"
"┄","┗","┺"
"┄","┛","┹"
"┄","┍","┮"
"┄","┑","┭"
"┄","┕","┶"
"┄","┙","┵"
"┄","┎","┰"
"┄","┒","┰"
"┄","┖","┸"
"┄","┚","┸"
"┄","╔","┲"
"┄","╗","┱"
"┄","╚","┺"
"┄","╝","┹"
"┄","╒","┮"
"┄","╕","┭"
"┄","╘","┶"
"┄","╛","┵"
"┄","╓","╥"
"┄","╖","╥"
"┄","╙","╨"
"┄","╜","╨"
"┄","╭","┬"
"┄","╮","┬"
"┄","┴","┴"
"┄","┬","┬"
"┄","┻","┻"
"┄","┳","┳"
"┄","╩","┻"
"┄","╦","┳"
"┄","┸","┸"
"┄","┰","┰"
"┄","┷","┷"
"┄","┯","┯"
"┄","╨","╨"
"┄","╥","╥"
"┄","╧","┷"
"┄","╤","┯"
"┄","┵","┵"
"┄","┶","┶"
"┄","┭","┭"
"┄","┮","┮"
"┄","┺","┺"
"┄","┹","┹"
"┄","┲","┲"
"┄","┱","┱"
"┄","├","┼"
"┄","┤","┼"
"┄","┣","╊"
"┄","┫","╉"
"┄","╠","╊"
"┄","╣","╉"
"┄","┝","┾"
"┄","┥","┽"
"┄","┠","╂"
"┄","┨","╂"
"┄","╟","╫"
"┄","╢","╫"
"┄","╞","┾"
"┄","╡","┽"
"┄","┟","╁"
"┄","┧","╁"
"┄","┞","╀"
"┄","┦","╀"
"┄","┢","╆"
"┄","┪","╅"
"┄","┡","╄"
"┄","┩","╃"
"┄","┼","┼"
"┄","╋","╋"
"┄","╬","╋"
"┄","┿","┿"
"┄","╂","╂"
"┄","╪","┿"
"┄","╫","╫"
"┄","╀","╀"
"┄","┾","┾"
"┄","╁","╁"
"┄","┽","┽"
"┄","╈","╈"
"┄","╉","╉"
"┄","╇","╇"
"┄","╊","╊"
"┄","╄","╄"
"┄","╃","╃"
"┄","╆","╆"
"┄","╅","╅"
"┅","═","━"
"┅","╴","━"
"┅","-","━"
"┅","╶","━"
"┅","╸","━"
"┅","╺","━"
"┅","▂","▆"
"┅","▃","▆"
"┅","▄","▆"
"┅","▅","▆"
"┅","▆","▆"
"┅","▇","▇"
"┅","╼","━"
"┅","╾","━"
"┅","│","┿"
"┅","┃","╋"
"┅","┊","┿"
"┅","┋","╋"
"┅","╎","┿"
"┅","╏","╋"
"┅","┆","┿"
"┅","┇","╋"
"┅","║","╋"
"┅","╵","┷"
"┅","╷","┯"
"┅","╹","┻"
"┅","╻","┳"
"┅","▉","▉"
"┅","╽","╈"
"┅","╿","╇"
"┅","┌","┯"
"┅","┐","┯"
"┅","└","┷"
"┅","┘","┷"
"┅","┏","┳"
"┅","┓","┳"
"┅","┗","┻"
"┅","┛","┻"
"┅","┍","┯"
"┅","┑","┯"
"┅","┕","┷"
"┅","┙","┷"
"┅","┎","┳"
"┅","┒","┳"
"┅","┖","┻"
"┅","┚","┻"
"┅","╔","┳"
"┅","╗","┳"
"┅","╚","┻"
"┅","╝","┻"
"┅","╒","┯"
"┅","╕","┯"
"┅","╘","┷"
"┅","╛","┷"
"┅","╓","┳"
"┅","╖","┳"
"┅","╙","┻"
"┅","╜","┻"
"┅","╭","┯"
"┅","╮","┯"
"┅","╰","┷"
"┅","╯","┷"
"┅","┴","┷"
"┅","┬","┯"
"┅","┻","┻"
"┅","┳","┳"
"┅","╩","┻"
"┅","╦","┳"
"┅","┸","┻"
"┅","┰","┳"
"┅","┷","┷"
"┅","┯","┯"
"┅","╨","┻"
"┅","╥","┳"
"┅","╧","┷"
"┅","╤","┯"
"┅","┵","┷"
"┅","┶","┷"
"┅","┭","┯"
"┅","┮","┯"
"┅","┺","┻"
"┅","┹","┻"
"┅","┲","┳"
"┅","┱","┳"
"┅","├","┿"
"┅","┤","┿"
"┅","┣","╋"
"┅","┫","╋"
"┅","╠","╋"
"┅","╣","╋"
"┅","┝","┿"
"┅","┥","┿"
"┅","┠","╋"
"┅","┨","╋"
"┅","╟","╋"
"┅","╢","╋"
"┅","╞","┿"
"┅","╡","┿"
"┅","┟","╈"
"┅","┧","╈"
"┅","┞","╇"
"┅","┦","╇"
"┅","┢","╈"
"┅","┪","╈"
"┅","┡","╇"
"┅","┩","╇"
"┅","┼","┿"
"┅","╋","╋"
"┅","╬","╋"
"┅","┿","┿"
"┅","╂","╋"
"┅","╪","┿"
"┅","╫","╋"
"┅","╀","╇"
"┅","┾","┿"
"┅","╁","╈"
"┅","┽","┿"
"┅","╈","╈"
"┅","╉","╋"
"┅","╇","╇"
"┅","╊","╋"
"┅","╄","╇"
"┅","╃","╇"
"┅","╆","╈"
"┅","╅","╈"
"═","╴","━"
"═","-","━"
"═","╶","━"
"═","╸","━"
"═","╺","━"
"═","▂","▆"
"═","▃","▆"
"═","▄","▆"
"═","▅","▆"
"═","▆","▆"
"═","▇","▇"
"═","╼","━"
"═","╾","━"
"═","│","╪"
"═","┃","╋"
"═","┊","╪"
"═","┋","╋"
"═","╎","┿"
"═","╏","╋"
"═","┆","╪"
"═","┇","╋"
"═","║","╬"
"═","╵","╧"
"═","╷","╤"
"═","╹","┻"
"═","╻","┳"
"═","╽","╈"
"═","╿","╇"
"═","┌","┯"
"═","┐","┯"
"═","└","┷"
"═","┘","┷"
"═","┏","┳"
"═","┓","┳"
"═","┗","┻"
"═","┛","┻"
"═","┍","┯"
"═","┑","┯"
"═","┕","┷"
"═","┙","┷"
"═","┎","┳"
"═","┒","┳"
"═","┖","┻"
"═","┚","┻"
"═","╔","╦"
"═","╗","╦"
"═","╚","╩"
"═","╝","╩"
"═","╒","╤"
"═","╕","╤"
"═","╘","╧"
"═","╛","╧"
"═","╓","┳"
"═","╖","┳"
"═","╙","┻"
"═","╜","┻"
"═","╭","┯"
"═","╮","┯"
"═","╰","┷"
"═","╯","┷"
"═","┴","┷"
"═","┬","┯"
"═","┻","┻"
"═","┳","┳"
"═","╩","╩"
"═","╦","╦"
"═","┸","┻"
"═","┰","┳"
"═","┷","┷"
"═","┯","┯"
"═","╨","┻"
"═","╥","┳"
"═","╧","╧"
"═","╤","╤"
"═","┵","┷"
"═","┶","┷"
"═","┭","┯"
"═","┮","┯"
"═","┺","┻"
"═","┹","┻"
"═","┲","┳"
"═","┱","┳"
"═","├","┿"
"═","┤","┿"
"═","┣","╋"
"═","┫","╋"
"═","╠","╬"
"═","╣","╬"
"═","┝","┿"
"═","┥","┿"
"═","┠","╋"
"═","┨","╋"
"═","╟","╋"
"═","╢","╋"
"═","╞","╪"
"═","╡","╪"
"═","┟","╈"
"═","┧","╈"
"═","┞","╇"
"═","┦","╇"
"═","┢","╈"
"═","┪","╈"
"═","┡","╇"
"═","┩","╇"
"═","┼","┿"
"═","╋","╋"
"═","╬","╬"
"═","┿","┿"
"═","╂","╋"
"═","╪","╪"
"═","╫","╋"
"═","╀","╇"
"═","┾","┿"
"═","╁","╈"
"═","┽","┿"
"═","╈","╈"
"═","╉","╋"
"═","╇","╇"
"═","╊","╋"
"═","╄","╇"
"═","╃","╇"
"═","╆","╈"
"═","╅","╈"
"╴","-","╴"
"╴","╶","─"
"╴","╸","╸"
"╴","╺","╼"
"╴","▅","▅"
"╴","▆","▆"
"╴","▇","▇"
"╴","╼","╼"
"╴","╾","╾"
"╴","│","┤"
"╴","┃","┨"
"╴","┊","┤"
"╴","┋","┨"
"╴","╎","┤"
"╴","╏","┨"
"╴","┆","┤"
"╴","┇","┨"
"╴","║","╢"
"╴","╵","┘"
"╴","╷","┐"
"╴","╹","┚"
"╴","╻","┒"
"╴","▍","▍"
"╴","▋","▋"
"╴","▊","▊"
"╴","▉","▉"
"╴","╽","┧"
"╴","╿","┦"
"╴","┌","┬"
"╴","┐","┐"
"╴","└","┴"
"╴","┘","┘"
"╴","┏","┲"
"╴","┓","┓"
"╴","┗","┺"
"╴","┛","┛"
"╴","┍","┮"
"╴","┑","┑"
"╴","┕","┶"
"╴","┙","┙"
"╴","┎","┰"
"╴","┒","┒"
"╴","┖","┸"
"╴","┚","┚"
"╴","╔","┲"
"╴","╗","┓"
"╴","╚","┺"
"╴","╝","┛"
"╴","╒","┮"
"╴","╕","┑"
"╴","╘","┶"
"╴","╛","┙"
"╴","╓","╥"
"╴","╖","╖"
"╴","╙","╨"
"╴","╜","╜"
"╴","╮","┐"
"╴","┴","┴"
"╴","┬","┬"
"╴","┻","┻"
"╴","┳","┳"
"╴","╩","┻"
"╴","╦","┳"
"╴","┸","┸"
"╴","┰","┰"
"╴","┷","┷"
"╴","┯","┯"
"╴","╨","╨"
"╴","╥","╥"
"╴","╧","┷"
"╴","╤","┯"
"╴","┵","┵"
"╴","┶","┶"
"╴","┭","┭"
"╴","┮","┮"
"╴","┺","┺"
"╴","┹","┹"
"╴","┲","┲"
"╴","┱","┱"
"╴","├","┼"
"╴","┤","┤"
"╴","┣","╊"
"╴","┫","┫"
"╴","╠","╊"
"╴","╣","┫"
"╴","┝","┾"
"╴","┥","┥"
"╴","┠","╂"
"╴","┨","┨"
"╴","╟","╫"
"╴","╢","╢"
"╴","╞","┾"
"╴","╡","┥"
"╴","┟","╁"
"╴","┧","┧"
"╴","┞","╀"
"╴","┦","┦"
"╴","┢","╆"
"╴","┪","┪"
"╴","┡","╄"
"╴","┩","┩"
"╴","┼","┼"
"╴","╋","╋"
"╴","╬","╋"
"╴","┿","┿"
"╴","╂","╂"
"╴","╪","┿"
"╴","╫","╫"
"╴","╀","╀"
"╴","┾","┾"
"╴","╁","╁"
"╴","┽","┽"
"╴","╈","╈"
"╴","╉","╉"
"╴","╇","╇"
"╴","╊","╊"
"╴","╄","╄"
"╴","╃","╃"
"╴","╆","╆"
"╴","╅","╅"
"-","╶","╶"
"-","▅","▅"
"-","▆","▆"
"-","▇","▇"
"-","╼","╼"
"-","╾","╾"
"-","┃","┃"
"-","┋","┃"
"-","╏","┃"
"-","┇","┃"
"-","║","║"
"-","╵","╵"
"-","╷","╷"
"-","╹","╹"
"-","╻","╻"
"-","▊","▊"
"-","▉","▉"
"-","╽","╽"
"-","╿","╿"
"-","┏","┏"
"-","┓","┓"
"-","┗","┗"
"-","┛","┛"
"-","┎","┎"
"-","┒","┒"
"-","┖","┖"
"-","┚","┚"
"-","╔","┏"
"-","╗","┓"
"-","╚","┗"
"-","╝","┛"
"-","╓","╓"
"-","╖","╖"
"-","╙","╙"
"-","╜","╜"
"-","┴","┴"
"-","┬","┬"
"-","┻","┻"
"-","┳","┳"
"-","╩","┻"
"-","╦","┳"
"-","┸","┸"
"-","┰","┰"
"-","┷","┷"
"-","┯","┯"
"-","╨","╨"
"-","╥","╥"
"-","╧","┷"
"-","╤","┯"
"-","┵","┵"
"-","┶","┶"
"-","┭","┭"
"-","┮","┮"
"-","┺","┺"
"-","┹","┹"
"-","┲","┲"
"-","┱","┱"
"-","┣","┣"
"-","┫","┫"
"-","╠","┣"
"-","╣","┫"
"-","┠","┠"
"-","┨","┨"
"-","╟","╟"
"-","╢","╢"
"-","┟","┟"
"-","┧","┧"
"-","┞","┞"
